publisher_primary,baseline_score,baseline_rank,min_score,max_score,mean_score,score_range,score_std,min_rank,max_rank,rank_range,mean_absolute_rank_change,top_5_frequency,top_10_frequency,top_20_frequency
WASABI entertainment,0.38922647297341095,459.0,0.3166144455796891,0.4618385003671328,0.38922647297341095,0.1452240547874437,0.03834080264628417,297.0,634.0,337.0,57.141176470588235,0.0,0.0,0.0
Appnori Inc.,0.3887493873608453,460.0,0.3003385078588241,0.4771602668628664,0.3887493873608453,0.1768217590040423,0.036854840584883385,371.0,570.0,199.0,37.44705882352941,0.0,0.0,0.0
Independent,0.388659752490653,461.0,0.3063679088955229,0.47095159608578313,0.388659752490653,0.16458368719026023,0.04188860852408961,372.0,517.0,145.0,26.941176470588236,0.0,0.0,0.0
Ivanovich Games,0.38861835142254897,462.0,0.29222584380612615,0.4850108590389717,0.3886183514225489,0.19278501523284552,0.038314380328954394,371.0,549.0,178.0,36.78823529411765,0.0,0.0,0.0
Michaela Laws,0.388358052049196,463.0,0.28479670849047245,0.4919193956079195,0.38835805204919593,0.20712268711744702,0.04613199379167923,359.0,545.0,186.0,41.38823529411765,0.0,0.0,0.0
Pixel Games UK,0.3880681942349464,464.0,0.2932546485656319,0.4828817399042611,0.38806819423494643,0.1896270913386292,0.03767236718055367,295.0,572.0,277.0,65.45882352941176,0.0,0.0,0.0
STuNT,0.3874283878399001,465.0,0.28381483197703167,0.4910419437027685,0.3874283878399001,0.20722711172573682,0.046494349250424616,237.0,623.0,386.0,98.08235294117647,0.0,0.0,0.0
Denda Games,0.387253616294231,466.0,0.32475785593192485,0.4497493766565373,0.38725361629423105,0.12499152072461245,0.029987218987700605,425.0,508.0,83.0,17.388235294117646,0.0,0.0,0.0
Tranquility games,0.3871636918968131,467.0,0.32305440748736414,0.4512729763062619,0.3871636918968131,0.12821856881889776,0.029334796945707387,397.0,501.0,104.0,23.623529411764707,0.0,0.0,0.0
Andy Jurko,0.38692450672184997,468.0,0.2436142875948004,0.5302347258488996,0.38692450672184997,0.2866204382540992,0.05765442440908127,326.0,643.0,317.0,54.09411764705882,0.0,0.0,0.0
BufoProject,0.38616017097867983,469.0,0.27880743827308013,0.4935129036842795,0.38616017097867983,0.2147054654111994,0.04300877080862606,388.0,560.0,172.0,43.90588235294118,0.0,0.0,0.0
ChaniMK,0.38559136403724015,470.0,0.2931578017919922,0.47802492628248827,0.38559136403724026,0.18486712449049608,0.045734893607766405,309.0,574.0,265.0,42.89411764705882,0.0,0.0,0.0
Plug In Digital,0.3850781579017995,471.0,0.31208849035013053,0.4580678254534685,0.38507815790179956,0.145979335103338,0.029410980641833933,411.0,520.0,109.0,19.31764705882353,0.0,0.0,0.0
Ultimate Games S.A.,0.38439451915214473,472.0,0.302758078944818,0.46603095935947136,0.3843945191521447,0.16327288041465338,0.03739275321622585,372.0,566.0,194.0,42.71764705882353,0.0,0.0,0.0
Zoo Corporation,0.38428243617706204,473.0,0.3119467773000243,0.4566180950540997,0.38428243617706204,0.14467131775407543,0.03165802025465342,454.0,482.0,28.0,7.658823529411765,0.0,0.0,0.0
"CyberStep, Inc.",0.38376341874817416,474.0,0.328471513268419,0.43905532422792937,0.38376341874817416,0.11058381095951036,0.031111551267889656,221.0,635.0,414.0,87.74117647058823,0.0,0.0,0.0
Russpuppy,0.3836218593799134,475.0,0.30733474793843013,0.4599089708213967,0.3836218593799134,0.15257422288296657,0.035322345419270776,411.0,494.0,83.0,16.50588235294118,0.0,0.0,0.0
Kawaii Hentai,0.383577874426887,476.0,0.26830757684797485,0.4988481720057991,0.38357787442688696,0.23054059515782427,0.05143566365249271,253.0,613.0,360.0,68.3529411764706,0.0,0.0,0.0
SMU Guildhall,0.3823554035302249,477.0,0.2856787841464339,0.4790320229140159,0.3823554035302249,0.19335323876758204,0.050495201938812656,273.0,609.0,336.0,56.98823529411764,0.0,0.0,0.0
XSGames,0.3811562670282515,478.0,0.30432079147146257,0.4579917425850404,0.3811562670282515,0.15367095111357781,0.039410712154955035,264.0,660.0,396.0,90.34117647058824,0.0,0.0,0.0
HugePixel,0.3800613289999174,479.0,0.3204594975143708,0.4396631604854639,0.38006132899991735,0.11920366297109308,0.03316440555165581,398.0,546.0,148.0,28.929411764705883,0.0,0.0,0.0
Tensei Games,0.3795314493496219,480.0,0.28457061105404535,0.4744922876451986,0.37953144934962196,0.18992167659115322,0.041898549761145314,315.0,585.0,270.0,50.4,0.0,0.0,0.0
Choice of Games,0.3786177251290746,481.0,0.28512931337733516,0.47210613688081404,0.37861772512907454,0.18697682350347888,0.03949385454720091,420.0,565.0,145.0,28.67058823529412,0.0,0.0,0.0
2Awesome Studio,0.37860365781057653,482.0,0.2969237783867984,0.46028353723435467,0.37860365781057653,0.16335975884755627,0.035188336549214265,452.0,511.0,59.0,11.258823529411766,0.0,0.0,0.0
Phoenix Online Publishing,0.37840455180937016,483.0,0.28354837117890885,0.4732607324398316,0.3784045518093702,0.18971236126092272,0.04098214485731241,394.0,556.0,162.0,39.141176470588235,0.0,0.0,0.0
Wolverine Studios,0.37796140076654283,484.0,0.2742382437334535,0.48168455779963226,0.3779614007665429,0.20744631406617875,0.04918558050270716,309.0,669.0,360.0,77.02352941176471,0.0,0.0,0.0
Dnovel,0.37637983771472194,485.0,0.325277683333748,0.4274819920956958,0.3763798377147219,0.1022043087619478,0.031941615793659665,387.0,537.0,150.0,29.623529411764707,0.0,0.0,0.0
Nami Tentou,0.3760527528242962,486.0,0.2567688425642814,0.495336663084311,0.3760527528242962,0.23856782052002962,0.04909702868622281,261.0,628.0,367.0,70.05882352941177,0.0,0.0,0.0
Screen 7,0.37477988215966507,487.0,0.2944002277424358,0.45515953657689423,0.37477988215966507,0.16075930883445844,0.037943522072317167,383.0,569.0,186.0,39.07058823529412,0.0,0.0,0.0
LGV,0.37341632032380856,488.0,0.2563823661095944,0.4904502745380227,0.37341632032380856,0.23406790842842828,0.04622785528322302,276.0,629.0,353.0,83.24705882352941,0.0,0.0,0.0
UPCELL TELEKOMUNIKASYON LIMITED SIRKETI,0.37325205876765977,489.0,0.27994536471254783,0.4665587528227718,0.3732520587676598,0.186613388110224,0.04177977244959014,249.0,648.0,399.0,92.28235294117647,0.0,0.0,0.0
Absolutist Ltd.,0.3728787211472054,490.0,0.29726051171158185,0.4484969305828289,0.3728787211472054,0.15123641887124706,0.034372480548090084,372.0,614.0,242.0,44.36470588235294,0.0,0.0,0.0
Ertal Games,0.37284542313655145,491.0,0.26956332977448666,0.4761275164986163,0.37284542313655145,0.20656418672412963,0.043206488651181756,428.0,577.0,149.0,26.6,0.0,0.0,0.0
7DOTS,0.37267138747136724,492.0,0.27138739948857665,0.47395537545415783,0.3726713874713672,0.20256797596558118,0.04929482287569028,371.0,580.0,209.0,43.36470588235294,0.0,0.0,0.0
Ironcode Gaming,0.3725624035625046,493.0,0.30860639442386795,0.43651841270114117,0.3725624035625046,0.12791201827727322,0.03288502846057324,397.0,609.0,212.0,33.90588235294118,0.0,0.0,0.0
橙光游戏,0.37238507708487945,494.0,0.29554199415731597,0.4492281600124429,0.3723850770848794,0.15368616585512695,0.03432298328901863,379.0,569.0,190.0,40.78823529411765,0.0,0.0,0.0
Zerouno Games,0.3722792942467762,495.0,0.30511085925579323,0.43944772923775927,0.3722792942467762,0.13433686998196603,0.037817943644339096,416.0,539.0,123.0,22.694117647058825,0.0,0.0,0.0
Noxurtica,0.3715580347883334,496.0,0.2891704009435165,0.45394566863315033,0.3715580347883334,0.16477526768963385,0.04094298662672742,367.0,576.0,209.0,35.84705882352941,0.0,0.0,0.0
Pirates Of The Digital Sea,0.37154053566798817,497.0,0.3134557679563975,0.4296253033795788,0.3715405356679882,0.11616953542318131,0.02891864228962542,392.0,613.0,221.0,35.90588235294118,0.0,0.0,0.0
Satur Entertainment,0.37074119478625783,498.0,0.29899764607494794,0.4424847434975677,0.3707411947862578,0.14348709742261978,0.030103744513226612,468.0,528.0,60.0,9.070588235294117,0.0,0.0,0.0
NSFW18 Games,0.3706970790706169,499.0,0.31086395475217216,0.4305302033890615,0.37069707907061683,0.11966624863688935,0.03305447290466004,428.0,569.0,141.0,27.68235294117647,0.0,0.0,0.0
Loolust,0.3706348512863705,500.0,0.2823772257443595,0.4588924768283817,0.3706348512863705,0.17651525108402222,0.0432572202718417,430.0,550.0,120.0,26.188235294117646,0.0,0.0,0.0
DigiMight,0.37056884976123144,501.0,0.2909193168017826,0.4502183827206804,0.3705688497612315,0.15929906591889775,0.03776362623703898,452.0,529.0,77.0,14.894117647058824,0.0,0.0,0.0
Rocky Studio,0.3702806142204049,502.0,0.23685299330512957,0.5037082351356803,0.3702806142204049,0.26685524183055076,0.05268422250991093,240.0,668.0,428.0,91.68235294117648,0.0,0.0,0.0
Reverb Triple XP,0.3687546928502377,503.0,0.28688958841012757,0.45061979729034785,0.3687546928502377,0.16373020888022027,0.03771896765838731,400.0,581.0,181.0,37.89411764705882,0.0,0.0,0.0
Notus Games Ltd,0.3674428448572953,504.0,0.2421012747732374,0.4927844149413533,0.3674428448572953,0.2506831401681159,0.05048831065331939,393.0,646.0,253.0,45.529411764705884,0.0,0.0,0.0
DNA ARMY GAMING,0.36722666497776374,505.0,0.31104410055372755,0.42340922940180004,0.36722666497776374,0.11236512884807248,0.024001350367585467,413.0,614.0,201.0,43.576470588235296,0.0,0.0,0.0
Art Games Studio S.A.,0.36683798475684637,506.0,0.28846917570149216,0.44520679381220063,0.36683798475684637,0.15673761811070847,0.03135397518550584,457.0,557.0,100.0,19.458823529411763,0.0,0.0,0.0
Akella,0.36568482519963064,507.0,0.28094728145523196,0.45042236894402926,0.36568482519963064,0.1694750874887973,0.03628414587934343,377.0,640.0,263.0,45.305882352941175,0.0,0.0,0.0
Vidas Salavejus,0.36502553321410675,508.0,0.27204753256344266,0.45800353386477083,0.36502553321410675,0.18595600130132817,0.03989979216388885,357.0,602.0,245.0,56.68235294117647,0.0,0.0,0.0
SVGames,0.36483766521755656,509.0,0.28184292128171795,0.4478324091533951,0.36483766521755656,0.16598948787167717,0.035977732086451795,457.0,585.0,128.0,23.44705882352941,0.0,0.0,0.0
Phr00t's Software,0.36470916324068003,510.0,0.285616607321765,0.44380171915959504,0.36470916324068003,0.15818511183783002,0.04016629709183971,431.0,549.0,118.0,22.058823529411764,0.0,0.0,0.0
ROSEVERTE,0.364667919787447,511.0,0.26774246636258087,0.46159337321231325,0.36466791978744706,0.19385090684973239,0.04099627293475317,450.0,585.0,135.0,24.6,0.0,0.0,0.0
Crazysoft Limited,0.36414844053228695,512.0,0.26150266549738843,0.4667942155671856,0.36414844053228695,0.20529155006979716,0.04048889967988422,440.0,601.0,161.0,36.129411764705885,0.0,0.0,0.0
Entropy Digital Entertainment,0.3640018879521326,513.0,0.29797663941195335,0.43002713649231183,0.36400188795213256,0.1320504970803585,0.03655506113196788,346.0,691.0,345.0,57.09411764705882,0.0,0.0,0.0
Top Hat Studios Inc,0.3637297865763621,514.0,0.24290908553903356,0.4845504876136907,0.36372978657636207,0.24164140207465712,0.049323220851013275,409.0,645.0,236.0,42.77647058823529,0.0,0.0,0.0
Digital Tribe,0.36370470707690783,515.0,0.28892456275453465,0.4384848513992809,0.3637047070769078,0.14956028864474624,0.03222543591318509,443.0,587.0,144.0,25.611764705882354,0.0,0.0,0.0
Breda University of Applied Sciences,0.36358251084464244,516.0,0.27603526368065257,0.45112975800863236,0.36358251084464244,0.1750944943279798,0.0472123852013909,336.0,622.0,286.0,46.4,0.0,0.0,0.0
KuKo,0.3631979405406139,517.0,0.31054922170778243,0.41584665937344534,0.3631979405406139,0.10529743766566291,0.03167422403966345,407.0,567.0,160.0,26.658823529411766,0.0,0.0,0.0
Blowfish Studios,0.3627101363590607,518.0,0.3089644509230383,0.4164558217950833,0.3627101363590608,0.10749137087204497,0.02975279810296977,435.0,549.0,114.0,24.823529411764707,0.0,0.0,0.0
Rainbow Games,0.3623111685394004,519.0,0.2722854957092666,0.4523368413695341,0.3623111685394004,0.18005134566026754,0.03779887507386177,408.0,617.0,209.0,39.68235294117647,0.0,0.0,0.0
Viva Media,0.3617078898772217,520.0,0.26843779441609295,0.45497798533835043,0.3617078898772217,0.1865401909222575,0.038707089619835384,386.0,644.0,258.0,47.54117647058823,0.0,0.0,0.0
Rockin' Android,0.36139863938570255,521.0,0.2697128551898908,0.45308442358151424,0.36139863938570255,0.18337156839162344,0.04277064176264972,405.0,585.0,180.0,35.1764705882353,0.0,0.0,0.0
КиКо,0.3612960173065889,522.0,0.28962441477681694,0.4329676198363608,0.3612960173065889,0.14334320505954384,0.0352456060444814,410.0,598.0,188.0,37.83529411764706,0.0,0.0,0.0
Stardock,0.36115878450791195,523.0,0.31089633032670916,0.41142123868911473,0.36115878450791195,0.10052490836240557,0.027901997805495533,404.0,648.0,244.0,40.98823529411764,0.0,0.0,0.0
Self Published,0.3599719089963935,524.0,0.2967503580637796,0.42319345992900725,0.3599719089963934,0.12644310186522767,0.03507126840041777,391.0,595.0,204.0,31.58823529411765,0.0,0.0,0.0
b-alive gmbh,0.35973369546650996,525.0,0.26866090233601814,0.4508064885970018,0.35973369546650996,0.18214558626098365,0.038290225000908285,380.0,658.0,278.0,50.50588235294118,0.0,0.0,0.0
Abyssal Studios,0.3592340845592134,526.0,0.2633267109905351,0.45514145812789175,0.3592340845592134,0.19181474713735663,0.04833941091294538,420.0,596.0,176.0,35.51764705882353,0.0,0.0,0.0
Interplay Inc.,0.3581416733684468,527.0,0.26502133397762484,0.45126201275926875,0.3581416733684468,0.1862406787816439,0.038947009588441286,433.0,612.0,179.0,36.92941176470588,0.0,0.0,0.0
Azurezero,0.3567866032687381,528.0,0.28118800802365596,0.43238519851382035,0.3567866032687381,0.1511971904901644,0.038881618500640404,447.0,573.0,126.0,24.270588235294117,0.0,0.0,0.0
Self,0.3561970381341713,529.0,0.257285259337767,0.4551088169305757,0.35619703813417136,0.19782355759280867,0.04452505174971104,462.0,613.0,151.0,26.08235294117647,0.0,0.0,0.0
NanningsGames,0.35579487502359536,530.0,0.3032790201290735,0.4083107299181171,0.3557948750235953,0.10503170978904364,0.03332960100292567,435.0,572.0,137.0,25.129411764705882,0.0,0.0,0.0
First Games Interactive,0.35569937359261194,531.0,0.29424049136436503,0.4171582558208588,0.35569937359261194,0.12291776445649377,0.030484109661374135,454.0,569.0,115.0,19.16470588235294,0.0,0.0,0.0
Sedoc LLC,0.35544283848378877,532.0,0.2614480711861754,0.4494376057814021,0.35544283848378877,0.18798953459522671,0.03961871840193241,455.0,609.0,154.0,34.84705882352941,0.0,0.0,0.0
derevotyan,0.3551840686382713,533.0,0.23827426144461916,0.4720938758319235,0.3551840686382713,0.23381961438730436,0.04875185384616436,433.0,655.0,222.0,39.31764705882353,0.0,0.0,0.0
Archor Games,0.3546648900392024,534.0,0.25550275415886575,0.45382702591953916,0.35466489003920243,0.1983242717606734,0.04084519786558674,355.0,647.0,292.0,71.02352941176471,0.0,0.0,0.0
Games For Pleasure,0.35464041106982314,535.0,0.31162534089581023,0.3976554812438361,0.35464041106982314,0.08603014034802586,0.023811802268525535,417.0,651.0,234.0,46.51764705882353,0.0,0.0,0.0
Hunted Cow Games,0.3546271732216321,536.0,0.27262719627343324,0.436627150169831,0.3546271732216321,0.16399995389639777,0.03338148325103978,452.0,611.0,159.0,28.305882352941175,0.0,0.0,0.0
Remix Games,0.3529708038813518,537.0,0.2560870839211525,0.4498545238415512,0.3529708038813518,0.19376743992039874,0.04852483618341851,438.0,618.0,180.0,34.11764705882353,0.0,0.0,0.0
khukhrovr,0.3517407664500198,538.0,0.2950695064363296,0.40841202646370994,0.3517407664500197,0.11334252002738032,0.03000259956191039,426.0,599.0,173.0,33.03529411764706,0.0,0.0,0.0
Playstige Interactive,0.351643999593001,539.0,0.30524761565830416,0.3980403835276979,0.351643999593001,0.09279276786939372,0.023569483454600307,446.0,614.0,168.0,31.694117647058825,0.0,0.0,0.0
T-Bull,0.35156663750393763,540.0,0.2771737167994181,0.4259595582084572,0.3515666375039377,0.1487858414090391,0.033916465586272385,437.0,634.0,197.0,36.15294117647059,0.0,0.0,0.0
Degica,0.35065575914671265,541.0,0.23982146941818716,0.46149004887523815,0.3506557591467127,0.22166857945705098,0.04385061399317418,451.0,652.0,201.0,49.870588235294115,0.0,0.0,0.0
Rubika Supinfogame,0.35040263715103104,542.0,0.2724870464552039,0.42831822784685825,0.3504026371510311,0.15583118139165436,0.03810756080325094,434.0,601.0,167.0,32.48235294117647,0.0,0.0,0.0
KISS ltd,0.35025788892618,543.0,0.2851450071074591,0.4153707707449008,0.35025788892618,0.1302257636374417,0.031243191774924038,387.0,674.0,287.0,47.576470588235296,0.0,0.0,0.0
ZaxtorGameS,0.34993810603206854,544.0,0.27238077568274677,0.42749543638139026,0.34993810603206854,0.1551146606986435,0.03986997399917127,473.0,586.0,113.0,21.070588235294117,0.0,0.0,0.0
Aldorlea Games,0.34927534403174393,545.0,0.3014236165342507,0.3971270715292373,0.349275344031744,0.09570345499498661,0.02927107607894597,475.0,574.0,99.0,21.647058823529413,0.0,0.0,0.0
Tin Man Games,0.3492749822983982,546.0,0.272363524140196,0.4261864404566003,0.34927498229839815,0.15382291631640432,0.03992783239091763,441.0,594.0,153.0,23.776470588235295,0.0,0.0,0.0
Nyu Media,0.3486375939768323,547.0,0.24353085084777404,0.45374433710589057,0.3486375939768323,0.21021348625811653,0.04232032841982675,460.0,644.0,184.0,41.37647058823529,0.0,0.0,0.0
Alternative Software Ltd,0.3481028467741775,548.0,0.24622904272496157,0.4499766508233936,0.3481028467741776,0.20374760809843204,0.04064439043542034,436.0,651.0,215.0,50.04705882352941,0.0,0.0,0.0
SA Industry,0.3480854395600323,549.0,0.29952446405587846,0.39664641506418613,0.3480854395600323,0.09712195100830767,0.02635133399310123,459.0,629.0,170.0,36.694117647058825,0.0,0.0,0.0
8floor,0.34790993422890776,550.0,0.2932001941161612,0.4026196743416544,0.3479099342289078,0.1094194802254932,0.02869372236072911,458.0,650.0,192.0,32.49411764705882,0.0,0.0,0.0
Seven Sails Games,0.3474659180366854,551.0,0.24943502613217128,0.44549680994119956,0.3474659180366854,0.19606178380902828,0.04147276076936451,363.0,674.0,311.0,73.70588235294117,0.0,0.0,0.0
Astrea,0.3472477444254197,552.0,0.24450657096436687,0.4499889178864727,0.3472477444254197,0.20548234692210585,0.044425857509009584,374.0,654.0,280.0,50.27058823529412,0.0,0.0,0.0
Amaterasu Software,0.34593210333194874,553.0,0.2744450348253667,0.41741917183853094,0.3459321033319488,0.14297413701316425,0.03119387634903546,403.0,650.0,247.0,54.44705882352941,0.0,0.0,0.0
SilentFuture,0.34589260506488567,554.0,0.2885893335219655,0.403195876607806,0.34589260506488567,0.1146065430858405,0.030450174447337656,476.0,591.0,115.0,21.4,0.0,0.0,0.0
AFBIK Studio,0.3442247248723542,555.0,0.262019543801818,0.42642990594289043,0.3442247248723542,0.1644103621410724,0.03593702763569338,473.0,637.0,164.0,33.95294117647059,0.0,0.0,0.0
JoyBits Ltd.,0.34214650511172456,556.0,0.27655607586928693,0.4077369343541623,0.3421465051117246,0.13118085848487537,0.031156790113521262,450.0,661.0,211.0,37.36470588235294,0.0,0.0,0.0
SAT-BOX,0.3420344021260617,557.0,0.24326555300369287,0.44080325124843045,0.3420344021260617,0.19753769824473758,0.040382372805373754,395.0,664.0,269.0,64.54117647058824,0.0,0.0,0.0
IndieGala,0.34200016038576553,558.0,0.27565948110379557,0.4083408396677354,0.34200016038576553,0.1326813585639398,0.032532475137211324,427.0,623.0,196.0,33.37647058823529,0.0,0.0,0.0
MoonlightGames,0.3419016813132461,559.0,0.28322601046763995,0.40057735215885226,0.34190168131324616,0.11735134169121231,0.026120629848534558,499.0,612.0,113.0,19.71764705882353,0.0,0.0,0.0
CggtGroup,0.34120222555307744,560.0,0.23844408495535768,0.44396036615079715,0.34120222555307744,0.20551628119543947,0.040686688820525944,391.0,666.0,275.0,61.72941176470588,0.0,0.0,0.0
Orangepixel,0.34117310839499465,561.0,0.2690679815069157,0.41327823528307356,0.3411731083949946,0.14421025377615787,0.03163688761220634,531.0,582.0,51.0,11.847058823529412,0.0,0.0,0.0
Sometimes You,0.34018394765584603,562.0,0.2795390352792062,0.40082886003248597,0.3401839476558461,0.12128982475327976,0.02637198987047738,446.0,639.0,193.0,43.36470588235294,0.0,0.0,0.0
Renegade Sector Games,0.33995499397201395,563.0,0.25904328817201533,0.4208666997720126,0.33995499397201395,0.16182341159999725,0.044417119304364365,497.0,614.0,117.0,27.223529411764705,0.0,0.0,0.0
Focus Home Interactive,0.33950291701118324,564.0,0.2407543690250909,0.43825146499727563,0.3395029170111833,0.19749709597218473,0.04446368877968168,378.0,710.0,332.0,68.84705882352941,0.0,0.0,0.0
MAGIC Spell Studios,0.338860714881534,565.0,0.2718008066576574,0.40592062310541066,0.338860714881534,0.13411981644775328,0.031764612101927915,493.0,613.0,120.0,25.67058823529412,0.0,0.0,0.0
Rabotiagi games,0.33772811980275474,566.0,0.2590149702809288,0.4164412693245808,0.33772811980275474,0.15742629904365202,0.046366026798769416,408.0,651.0,243.0,37.83529411764706,0.0,0.0,0.0
Wainstop James,0.33766255840950066,567.0,0.25692957227022695,0.4183955445487745,0.3376625584095007,0.16146597227854753,0.043687203855060364,504.0,620.0,116.0,25.03529411764706,0.0,0.0,0.0
RunServer,0.33722655112230593,568.0,0.2544897002159058,0.41996340202870613,0.33722655112230593,0.16547370181280036,0.03502586959907694,471.0,660.0,189.0,36.694117647058825,0.0,0.0,0.0
Gamera Interactive,0.3371898362287409,569.0,0.2824005834018315,0.39197908905565015,0.3371898362287409,0.10957850565381866,0.03023013701016377,525.0,588.0,63.0,11.717647058823529,0.0,0.0,0.0
Kiddy,0.33708465296541607,570.0,0.2892400716593677,0.3849292342714644,0.33708465296541607,0.0956891626120967,0.024850139671332854,498.0,612.0,114.0,26.458823529411763,0.0,0.0,0.0
lightUP,0.3369294827896539,571.0,0.2307730985072278,0.4430858670720801,0.33692948278965396,0.2123127685648523,0.04819194701044901,393.0,685.0,292.0,46.258823529411764,0.0,0.0,0.0
Frosted Wings Studio,0.3368856973709886,572.0,0.23209547160170207,0.44167592314027526,0.3368856973709886,0.2095804515385732,0.04327771064390414,394.0,683.0,289.0,51.705882352941174,0.0,0.0,0.0
Valkyria Games,0.3367092346316891,573.0,0.2631059026141438,0.41031256664923443,0.3367092346316891,0.14720666403509064,0.03143426943271976,472.0,622.0,150.0,33.411764705882355,0.0,0.0,0.0
Mature Games,0.3363701922249598,574.0,0.2531074375874671,0.4196329468624524,0.3363701922249598,0.16652550927498527,0.03943685518013514,493.0,627.0,134.0,30.48235294117647,0.0,0.0,0.0
PastureSoft,0.33625555041552796,575.0,0.28525091423775883,0.3872601865932972,0.33625555041552796,0.10200927235553836,0.029650347491559523,478.0,677.0,199.0,35.63529411764706,0.0,0.0,0.0
EntwicklerX,0.3356599950403607,576.0,0.2516950076932602,0.41962498238746104,0.33565999504036065,0.16792997469420085,0.03995586456997681,529.0,628.0,99.0,20.376470588235293,0.0,0.0,0.0
Black Hole,0.3355906608199508,577.0,0.26024303936011584,0.4109382822797859,0.3355906608199508,0.15069524291967007,0.03426456224144291,541.0,604.0,63.0,13.058823529411764,0.0,0.0,0.0
Boogygames Studios,0.33431658547697873,578.0,0.2725531354517884,0.3960800355021692,0.3343165854769788,0.1235269000503808,0.02814522261000963,502.0,641.0,139.0,33.22352941176471,0.0,0.0,0.0
"Mindware Co., Ltd.",0.3330703539904327,579.0,0.25424275666040974,0.41189795132045554,0.3330703539904326,0.1576551946600458,0.04160209501574032,525.0,624.0,99.0,21.44705882352941,0.0,0.0,0.0
MB Game Studio,0.3329740782291235,580.0,0.2165593996378165,0.4493887568204306,0.3329740782291235,0.2328293571826141,0.047696748924110965,377.0,702.0,325.0,55.917647058823526,0.0,0.0,0.0
Nikita Morti,0.332593959929254,581.0,0.218729390095149,0.4464585297633589,0.33259395992925395,0.22772913966820993,0.04647761806628262,383.0,698.0,315.0,54.98823529411764,0.0,0.0,0.0
Hound Picked Games,0.3306099674320179,582.0,0.24352062112480705,0.417699313739229,0.330609967432018,0.17417869261442193,0.04871693785910531,457.0,655.0,198.0,41.03529411764706,0.0,0.0,0.0
Back To Basics Gaming,0.32878177914983686,583.0,0.25666015842425405,0.40090339987541973,0.32878177914983686,0.14424324145116568,0.030384861160205456,444.0,670.0,226.0,51.811764705882354,0.0,0.0,0.0
AMG GAMES,0.3284700302462413,584.0,0.23178996346553732,0.4251500970269454,0.32847003024624133,0.19336013356140808,0.05329952699617041,440.0,684.0,244.0,46.63529411764706,0.0,0.0,0.0
Dead Drop Studios LLC,0.32754134308434024,585.0,0.27109000333483346,0.383992682833847,0.32754134308434024,0.11290267949901356,0.025296715648012513,553.0,620.0,67.0,13.458823529411765,0.0,0.0,0.0
Slippy Floor,0.3273630525621357,586.0,0.26208859451091304,0.3926375106133584,0.3273630525621357,0.13054891610244534,0.027760176313149674,502.0,646.0,144.0,34.15294117647059,0.0,0.0,0.0
Cakewalk,0.32675524487586854,587.0,0.2324072636176137,0.4211032261341233,0.3267552448758685,0.1886959625165096,0.04228602351010131,524.0,667.0,143.0,31.105882352941176,0.0,0.0,0.0
Winter Wolves,0.3265340211602409,588.0,0.2553038031350034,0.3977642391854784,0.3265340211602409,0.14246043605047498,0.033172783088568095,557.0,625.0,68.0,12.24705882352941,0.0,0.0,0.0
Crystal Game Works,0.3261153496393955,589.0,0.22202852634959103,0.4302021729291999,0.3261153496393954,0.20817364657960885,0.04848451494474091,508.0,685.0,177.0,35.21176470588235,0.0,0.0,0.0
MIRROR Soft,0.32600269659531844,590.0,0.2567120796788253,0.3952933135118115,0.32600269659531844,0.1385812338329862,0.03630225294480458,558.0,621.0,63.0,12.270588235294118,0.0,0.0,0.0
FreezeNova,0.3254875710623938,591.0,0.2634899897933527,0.38748515233143493,0.3254875710623938,0.12399516253808224,0.03459967008636722,498.0,646.0,148.0,30.623529411764707,0.0,0.0,0.0
Male Doll,0.3253246384504295,592.0,0.25371413235714274,0.3969351445437164,0.3253246384504296,0.14322101218657368,0.03649158356415011,515.0,635.0,120.0,20.211764705882352,0.0,0.0,0.0
Erbe Software,0.32499381536834354,593.0,0.24017883435664325,0.40980879638004386,0.32499381536834354,0.1696299620234006,0.03427963810293952,476.0,673.0,197.0,49.16470588235294,0.0,0.0,0.0
DigiPen Institute of Technology,0.32429556703677737,594.0,0.24893465305589818,0.39965648101765655,0.32429556703677737,0.15072182796175837,0.04234521164102395,451.0,671.0,220.0,32.588235294117645,0.0,0.0,0.0
SeedWall,0.32367678194369803,595.0,0.2694078235893467,0.3779457402980494,0.32367678194369803,0.10853791670870272,0.026908523821057684,558.0,622.0,64.0,14.458823529411765,0.0,0.0,0.0
EnsenaSoft,0.32316390991842253,596.0,0.26139629689007315,0.384931522946772,0.32316390991842253,0.12353522605669887,0.02620645423220365,476.0,694.0,218.0,40.35294117647059,0.0,0.0,0.0
吃了就睡工作室,0.32314980496223933,597.0,0.23436569462401846,0.4119339153004601,0.3231498049622393,0.17756822067644162,0.04137432516840033,535.0,664.0,129.0,29.141176470588235,0.0,0.0,0.0
Studio2760,0.3228725660794727,598.0,0.257614300801027,0.3881308313579183,0.3228725660794727,0.13051653055689133,0.03648997123544373,544.0,627.0,83.0,14.670588235294117,0.0,0.0,0.0
Hentai Room,0.3220296400840764,599.0,0.2523029688465779,0.39175631132157496,0.3220296400840764,0.13945334247499708,0.03318342928647231,530.0,652.0,122.0,27.8,0.0,0.0,0.0
KazakovStudios,0.3214913698831394,600.0,0.26037169867911447,0.3826110410871645,0.3214913698831395,0.12223934240805001,0.03228228733875038,513.0,662.0,149.0,32.529411764705884,0.0,0.0,0.0
