scenario_id,scale_reach_weight,quality_weight,engagement_weight,momentum_weight,weight_distance_from_baseline,publisher_primary,overall_score,rank,baseline_rank,rank_change,absolute_rank_change
S000,0.35,0.3,0.2,0.15,0.0,Forever Entertainment S. A.,0.4381434485093849,336.0,336.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,FreeMind S.A.,0.43425733161259195,344.0,344.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,FreezeNova,0.3254875710623938,591.0,591.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Frogwares,0.5085513191519565,205.0,205.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Frontier Developments,0.6857428706669221,11.0,11.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Frontwing USA,0.5136013148391254,199.0,199.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Frosted Wings Studio,0.3368856973709886,572.0,572.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Frozenbyte,0.5368621707779313,145.0,145.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Fruitbat Factory,0.46780924742756086,276.0,276.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Fulqrum Publishing,0.48276927752682774,247.0,247.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Funbox Media Ltd,0.4043573321589098,419.0,419.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Funcom,0.6063410322019831,61.0,61.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Fury Games Production,0.12210024210002246,787.0,787.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Future Friends Games,0.626479193337754,39.0,39.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,G-MODE,0.5146694346146693,195.0,195.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GCN,0.4186220249372512,381.0,381.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GFI,0.23058013344193784,745.0,745.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GVR Training Computer Software,0.31324608102817203,617.0,617.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GZ Storm,0.3960294063095699,443.0,443.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Gagonfe,0.41069828616689813,400.0,400.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Game for people,0.4261744926395206,364.0,364.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GameHouse,0.46981366960112714,275.0,275.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GameMill Entertainment,0.4287019758102136,357.0,357.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Gamera Games,0.6228051607760201,41.0,41.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Gamera Interactive,0.3371898362287409,569.0,569.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Games For Pleasure,0.35464041106982314,535.0,535.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Games Incubator,0.5519514715963603,119.0,119.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Games Operators,0.4781325906598775,256.0,256.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GamesBraz,0.22814926872369293,750.0,750.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Gamesforgames,0.39181452021113206,455.0,455.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Gaming Factory S.A.,,,,,
S000,0.35,0.3,0.2,0.15,0.0,Gammera Nest,0.39811265103459975,437.0,437.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Gamuzumi,0.2969083598139805,648.0,648.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Gearbox Publishing,0.6079276874408119,58.0,58.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GentleDriver,0.25291323735811294,710.0,710.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Ghost_RUS Games,0.2596077498696989,703.0,703.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Ghostlight LTD,0.43402064518744077,346.0,346.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GirlGames,0.5460565658470122,128.0,128.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Goblinz Publishing,0.6209926437110578,43.0,43.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GoldenGod Games,0.4004276975437196,433.0,433.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Good Shepherd Entertainment,0.5719963580796599,94.0,94.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Gotcha Gotcha Games,0.5152157105560012,192.0,192.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,GrabTheGames,0.5379871691701453,142.0,142.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Graffiti Games,0.5347478290058182,151.0,151.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Graverobber Foundation,0.40324302439190096,427.0,427.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Gray Boss,0.42009147946544534,377.0,377.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Green Man Gaming Publishing,0.4120725621698564,397.0,397.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Green Sauce Games,0.44972409503600613,314.0,314.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Grey Alien Games,0.5187272350407205,184.0,184.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Guilty Pleasure Games,0.2649255254257402,698.0,698.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,"H2 Interactive Co., Ltd.",0.48234747680836937,249.0,249.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HFM Games,0.4744334377745155,264.0,264.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HFTGames,0.4345964581447178,343.0,343.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HH-Games,0.39181714229302456,454.0,454.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HIKARI FIELD,0.6120167514624323,52.0,52.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HUNTERS,,,,,
S000,0.35,0.3,0.2,0.15,0.0,HaDe Games,0.29049511092425645,663.0,663.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Half-Face Games,0.22121155471572193,753.0,753.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hanabi Games,0.5362043171529863,147.0,147.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hanako Games,0.4311455087722553,347.0,347.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HandMade Games,0.30518180530407124,633.0,633.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HandyGames,0.4900523943990549,233.0,233.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hangover Cat Purrroduction,0.45843058487745114,296.0,296.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HeR Interactive,0.48932723916904436,236.0,236.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Headup,0.5075557856508262,214.0,214.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Heart's Choice,0.4310256303059302,350.0,350.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hede,0.22378868355051765,751.0,751.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hede Games,0.22928032021084374,748.0,748.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hell Bomb Studio,0.44113477082858843,329.0,329.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hentai Room,0.3220296400840764,599.0,599.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hentai works,0.45580787641423653,303.0,303.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Henteko Doujin,0.46136281170093163,288.0,288.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HeroCraft PC,0.5467216289735628,127.0,127.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hitcents,0.4495359082258053,315.0,315.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Home Net Games,0.5129211329016192,201.0,201.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hooded Horse,0.7103862332419327,7.0,7.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hook Games,0.5183048218779385,185.0,185.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Horny69Team,0.28062507778985696,676.0,676.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hosted Games,0.41554573187564803,392.0,392.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hound Picked Games,0.3306099674320179,582.0,582.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HugePixel,0.3800613289999174,479.0,479.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Humble Games,0.6294146291642333,37.0,37.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Humongous Entertainment,0.4762541446466694,259.0,259.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hunny Bunny Studio,0.45194753905257834,307.0,307.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hunted Cow Games,0.3546271732216321,536.0,536.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,HypeTrain Digital,0.6394348242702194,30.0,30.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Hyperstrange,0.5532693488338695,113.0,113.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,I commissioned some series,0.48258988851014084,248.0,248.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,INDIECN,0.5174620913746106,186.0,186.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,INFINITE BRIDGE,0.17758957513720353,776.0,776.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,"INTI CREATES CO., LTD.",0.5300008187483695,161.0,161.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,IO Games,0.24605711243371833,724.0,724.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,IR Studio,0.4292965612891593,354.0,354.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,IV Productions,0.3017766607979502,638.0,638.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Iceberg Interactive,0.5280735385541805,167.0,167.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Idea Factory International,0.5692784403171142,96.0,96.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Independent,0.388659752490653,461.0,461.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Indie,0.2542402226723987,708.0,708.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Indie Games Publisher,0.21666415462049085,754.0,754.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,IndieArk,0.6698678248199601,15.0,15.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,IndieGala,0.34200016038576553,558.0,558.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Individual Software,0.20748200695146843,763.0,763.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Indovers Studio,0.30554806980130217,631.0,631.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Inoa Games,,,,,
S000,0.35,0.3,0.2,0.15,0.0,Inspector Studios,0.404950209926969,418.0,418.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Interplay,0.45721757794123785,298.0,298.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Interplay Entertainment Corp.,0.42563217045036145,367.0,367.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Interplay Inc.,0.3581416733684468,527.0,527.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Introversion Software,0.5901894319223598,70.0,70.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,InvertMouse,0.42165216591415733,374.0,374.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Ironcode Gaming,0.3725624035625046,493.0,493.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Ivanovich Games,0.38861835142254897,462.0,462.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,JAST,0.5589421374536273,108.0,108.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,JAST USA,0.5288228531946426,164.0,164.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,JY,0.11401757843005327,789.0,789.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,"Jackbox Games, Inc.",0.551525683224992,120.0,120.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,JanduSoft,0.466960290366101,278.0,278.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Jetdogs Studios,0.5068535919631809,215.0,215.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Jhinbrush,0.2236834097907319,752.0,752.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,JoyBits Ltd.,0.34214650511172456,556.0,556.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,KEMCO,0.41407923871768476,394.0,394.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,KIMIDORI SOFT,0.4700791236915595,274.0,274.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,KISS ltd,0.35025788892618,543.0,543.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,"KOEI TECMO GAMES CO., LTD.",0.568636156928319,99.0,99.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,KOMODO,0.5078530545773049,213.0,213.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,KONAMI,0.6385685095445881,31.0,31.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,KPL,0.2822085622689566,674.0,674.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kadragon,0.27166220603907615,687.0,687.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kagura Games,0.5686539354641299,98.0,98.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,"Kairosoft Co., Ltd",0.5863179455895854,79.0,79.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kajak Games,0.2787297587819691,678.0,678.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kalypso Media,0.593627271118705,67.0,67.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kalypso Media Digital,0.461435973392624,287.0,287.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kasedo Games,0.5037629078496878,220.0,220.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kavkaz Sila Games,0.28564957672961583,669.0,669.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kawaii Hentai,0.383577874426887,476.0,476.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,KazakovStudios,0.3214913698831394,600.0,600.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kedexa,0.15686811456850644,781.0,781.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kedronic UAB,,,,,
S000,0.35,0.3,0.2,0.15,0.0,Kiddy,0.33708465296541607,570.0,570.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kink Master Studios,0.5262347472628414,174.0,174.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kitfox Games,0.6116404541344026,53.0,53.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Klabater,0.4291106646312862,355.0,355.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Klei Entertainment,0.6984768395611889,9.0,9.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Konnichiwa Games,0.39828001083178877,436.0,436.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Kotovodk Studio,0.2838589521075085,672.0,672.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,KuKo,0.3631979405406139,517.0,517.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,L. Stotch,0.5502596468882608,122.0,122.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,LGT SIA,0.4889904542758639,238.0,238.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,LGV,0.37341632032380856,488.0,488.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,LH Games Limited,,,,,
S000,0.35,0.3,0.2,0.15,0.0,LTZinc,0.4161316828729173,389.0,389.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Laush Studio,0.3192759108512509,604.0,604.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Lesson of Passion,0.40939984156372133,403.0,403.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Libredia,0.26223728762732246,700.0,700.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Little Black Book Entertainment,0.22938328594162252,747.0,747.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Live Motion Games,0.45587093864258194,302.0,302.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,LoadUpGames.com,,,,,
S000,0.35,0.3,0.2,0.15,0.0,Lonely Troops,0.4256968054498406,366.0,366.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Loolust,0.3706348512863705,500.0,500.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Louie Inc,0.23525952820697926,741.0,741.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Lovely Games,0.48966925674970213,235.0,235.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Lovely Games Hentai Club,0.4511895257570878,311.0,311.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Lu,0.4466522017531803,318.0,318.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,LucasArts,0.5551221247196902,112.0,112.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Lucasfilm,0.5894929422084367,73.0,73.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Ludosity,0.4649687441361675,281.0,281.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,LunarCore Games,0.2563775193507914,707.0,707.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,M.INDIE,0.2574147955696162,706.0,706.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,M9 Games,0.31941778408339844,603.0,603.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MACKINN7,0.40870017564751093,406.0,406.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MAGIC Spell Studios,0.338860714881534,565.0,565.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MAGIX Software GmbH,0.4008309636664387,431.0,431.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MB Game Studio,0.3329740782291235,580.0,580.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MCG,0.17914656084725844,775.0,775.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MCGame,0.23540693770556614,739.0,739.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MDickie,0.5768533251865715,86.0,86.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MIROWIN,0.43857433228234494,333.0,333.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MIRROR Soft,0.32600269659531844,590.0,590.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MagicHouse,0.29735410079997693,646.0,646.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Male Doll,0.3253246384504295,592.0,592.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MangaGamer,0.5193760879476221,183.0,183.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Mango Party,0.5901479464282966,71.0,71.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Marginal act,0.26673071500884304,697.0,697.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Markt+Technik Verlag GmbH,0.449073675466786,316.0,316.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Matthew Brown,0.5492496162058855,123.0,123.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Mature Games,0.3363701922249598,574.0,574.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Maximum Entertainment,0.589347098951188,74.0,74.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,"Mediascape Co., Ltd.",0.5318066770346668,157.0,157.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Meng Games,0.2926432523697858,657.0,657.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Mens Sana Interactive,0.4264421179369836,363.0,363.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Merge Games,0.5168564578085368,188.0,188.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Metal Fox,0.1205333506361535,788.0,788.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Michael Richard Lannon,,,,,
S000,0.35,0.3,0.2,0.15,0.0,Michaela Laws,0.388358052049196,463.0,463.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MicroProse Software,0.5529210641575651,114.0,114.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Microids,0.48388096715738704,245.0,245.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Midnight Games,0.48157845311557235,250.0,250.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Might and Delight,0.45164415533767394,309.0,309.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Mihai Morosanu,0.27816582370721954,681.0,681.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Mikołaj Spychał,0.2766046839231147,686.0,686.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Milestone S.r.l.,0.55638297443827,110.0,110.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Mindscape,0.40756065279283654,408.0,408.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,"Mindware Co., Ltd.",0.3330703539904327,579.0,579.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Minicactus Games,0.4405498515568037,330.0,330.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Minimol Games,0.39777999850328294,438.0,438.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Mismatch Studio,0.4116484783231497,398.0,398.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Modern Wolf,0.47212656730630054,269.0,269.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Momentum Games,0.5205506642574209,180.0,180.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MoonlightGames,0.3419016813132461,559.0,559.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Movie Games S.A.,0.5138958131204691,198.0,198.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,MumboJumbo,0.2829009957956564,673.0,673.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,My Label Game Studio,0.24770550856718107,720.0,720.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,My Way Games,0.4139554010222519,395.0,395.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Mykhail Konokh,0.2966207955352739,649.0,649.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NAISU,0.4189509069626503,379.0,379.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NEOWIZ,0.6194030169176593,44.0,44.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,"NIS America, Inc.",0.543822080169225,131.0,131.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NS,0.2847086242513111,671.0,671.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NSFW18 Games,0.3706970790706169,499.0,499.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NVLMaker,0.5331497332472914,154.0,154.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nacks Soft,0.2693259560857961,692.0,692.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nacon,0.5675743663781543,101.0,101.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NaipSoft,0.5284400505565126,166.0,166.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nami Tentou,0.3760527528242962,486.0,486.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NanningsGames,0.35579487502359536,530.0,530.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Narko Games,0.2979713599281455,643.0,643.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NedoStudio,0.2438496226648338,726.0,726.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Neki4 Electronics,0.23534567673859424,740.0,740.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NekoNyan Ltd.,0.5912726261765169,68.0,68.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Neoclassic Games,0.3974923302220062,440.0,440.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Neon Doctrine,0.5343550233806486,152.0,152.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,New Blood Interactive,0.6743651896322819,14.0,14.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,New Reality Games,0.31468060295433314,614.0,614.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Next Game,0.43864850590961735,332.0,332.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nibb Games,0.42879417356126703,356.0,356.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,"Nicalis, Inc.",0.5729986631421972,92.0,92.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nightdive Studios,0.5160077651676008,190.0,190.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nikita Morti,0.332593959929254,581.0,581.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nival,0.49051874165369636,231.0,231.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,No Gravity Games,0.2894187814570752,665.0,665.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,No More Robots,0.5768691835159806,85.0,85.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nomad Games,0.4513542049195513,310.0,310.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Notus Games Ltd,0.3674428448572953,504.0,504.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NovaLogic,0.4382135065776407,335.0,335.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Noxurtica,0.3715580347883334,496.0,496.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,NukGames,0.4267617926499963,362.0,362.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nukearts Studio,0.5127555551947773,202.0,202.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nutaku Publishing,0.4033112147790627,426.0,426.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,Nyu Media,0.3486375939768323,547.0,547.0,0.0,0.0
S000,0.35,0.3,0.2,0.15,0.0,OG Games,,,,,
