publisher,owners_mid,owners_mid_scaled,language_count,language_count_scaled,review_score,concurrent_users,engagement_ratio,total_games_count,recent_games_count,recent_games_ratio
Fly Troll Studio,10000,9.210440367,2,1.0986122887,0.4444444444,0,0,1,0,0
FlyBoyStudio,10000,9.210440367,3,1.3862943611,0.5555555556,0,0,1,0,0
Flybridge Studio,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Flyhigh Works,735000,13.5076271387,18,2.9444389792,0.7898715042,33,0.000044898,32,7,0.21875
Flyin Kebab Studio,20000,9.9035375513,42,3.7612001157,0,0,0,2,2,1
FlyinDogs,10000,9.210440367,3,1.3862943611,0.6666666667,0,0,1,1,1
Flying Beast Labs,20000,9.9035375513,11,2.4849066498,0.7777777778,1,0.00005,2,0,0
Flying Butter,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Flying Butter Games,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Flying Cafe for Semianimals,150000,11.9183972397,8,2.1972245773,0.6666666667,1,0.0000066667,1,0,0
Flying Cakes Studios,10000,9.210440367,8,2.1972245773,0.7777777778,4,0.0004,1,1,1
Flying Carpets Games,10000,9.210440367,9,2.302585093,0.5555555556,0,0,1,0,0
Flying Circle Games LLC,10000,9.210440367,27,3.3322045102,0,0,0,1,1,1
Flying Colors East,10000,9.210440367,11,2.4849066498,0.5555555556,1,0.0001,1,1,1
Flying Escape Kick Studios,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Flying Fire,45000,10.7144399907,1,0.6931471806,0.4722222222,0,0,2,1,0.5
Flying Fridge Games,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Flying Frogs Publisher,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Flying General Games LLC,20000,9.9035375513,2,1.0986122887,0,0,0,2,1,0.5
Flying Helmet Games,360000,12.7938620882,1,0.6931471806,0.8888888889,2,0.0000055556,2,0,0
Flying Interactive,390000,12.8739045822,13,2.6390573296,0.7752340252,78,0.0002,15,0,0
Flying Islands Team,235000,12.3673450484,12,2.5649493575,0.8314948042,1,0.0000042553,7,0,0
Flying Kiwi,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Flying Koi,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Flying Mantis Games,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Flying Mollusk,75000,11.2252567258,11,2.4849066498,0.6666666667,1,0.0000133333,1,0,0
Flying Oak Games,10000,9.210440367,8,2.1972245773,0.8888888889,0,0,1,0,0
Flying Panjandrum,20000,9.9035375513,1,0.6931471806,0,2,0.0001,2,0,0
Flying Panjandrum / ふらいんぐパンジャンドラム,70000,11.1562648066,1,0.6931471806,0.316872428,1,0.0000142857,7,0,0
Flying Penguin Productions,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Flying Rain,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Flying Robot Studios,350000,12.7656912906,1,0.6931471806,0.5555555556,0,0,1,0,0
Flying Squirrel Entertainment,75000,11.2252567258,13,2.6390573296,0.6666666667,7,0.0000933333,1,0,0
Flying Star Games,165000,12.0137068135,3,1.3862943611,0.7363765039,1,0.0000060606,5,1,0.2
Flying Whale,20000,9.9035375513,2,1.0986122887,0.8866213152,0,0,2,0,0
Flying Wild Hog,10000,9.210440367,8,2.1972245773,0.8888888889,1,0.0001,1,0,0
Flying. Stone. Production,80000,11.2897944136,12,2.5649493575,0.619706499,0,0,8,0,0
FlyingFantasy Team,20000,9.9035375513,2,1.0986122887,0,0,0,2,0,0
flyingshapes GmbH,10000,9.210440367,2,1.0986122887,0.5555555556,0,0,1,0,0
FlyInside Inc.,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Flynn's Arcade,350000,12.7656912906,10,2.3978952728,0.6361283644,0,0,7,2,0.2857142857
FlynnFour Games,85000,11.3504183001,1,0.6931471806,0.5045422781,0,0,2,0,0
Flyover Games,20000,9.9035375513,1,0.6931471806,0.7777777778,0,0,2,1,0.5
Flyover Zone,45000,10.7144399907,4,1.6094379124,0.8559670782,0,0,2,0,0
Flyway Games,35000,10.4631319115,11,2.4849066498,0.6666666667,2,0.0000571429,1,1,1
Flávio Miyamaru,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
FM 041,35000,10.4631319115,4,1.6094379124,0.8888888889,0,0,1,0,0
FM Simple Games Studio,225000,12.3238601256,30,3.4339872045,0.6238425926,0,0,7,5,0.7142857143
FM Studio,125000,11.7360770163,11,2.4849066498,0.8888888889,6,0.000048,5,0,0
Fm45,35000,10.4631319115,1,0.6931471806,0,0,0,1,0,0
FMGames,10000,9.210440367,1,0.6931471806,0,3,0.0003,1,1,1
FMV Interactive,20000,9.9035375513,1,0.6931471806,0.6746031746,0,0,2,1,0.5
FN Studios,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
FND GAME,205000,12.2307701362,8,2.1972245773,0.5415525114,1,0.000004878,4,2,0.5
FNGames,75000,11.2252567258,1,0.6931471806,0.8888888889,0,0,1,0,0
FNN,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Fntastic,10000,9.210440367,6,1.9459101491,0.6666666667,1,0.0001,1,0,0
Foam Sword,35000,10.4631319115,4,1.6094379124,0.8888888889,2,0.0000571429,1,0,0
FoamPunch,150000,11.9183972397,10,2.3978952728,1,69,0.00046,1,0,0
Foamy,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
FobTi interactive,240000,12.388398369,1,0.6931471806,0.7722681359,0,0,10,1,0.1
Focka Games,35000,10.4631319115,1,0.6931471806,0,0,0,1,1,1
FOCKA GAMES,160000,11.9829353442,1,0.6931471806,0.5853658537,0,0,2,1,0.5
FockaGames,10000,9.210440367,2,1.0986122887,0.5555555556,0,0,1,0,0
Focus Code LTD,35000,10.4631319115,10,2.3978952728,0,0,0,1,0,0
Focus Entertainmen,10000,9.210440367,1,0.6931471806,0.4444444444,0,0,1,0,0
Focus Entertainment,34400000,17.3535671514,49,3.9120230054,0.8032618815,42190,0.0012264535,66,11,0.1666666667
Focus Home Interactive,315000,12.6603310924,17,2.8903717579,0.4852087757,17,0.0000539683,11,0,0
